[run_tier] 1 job(s) planned:
  [1] tier1/d3t                 CUDA_VISIBLE_DEVICES=0 python scripts/train.py --config-name=trial_toy_d3t

[run_tier] -> START  tier1/d3t: CUDA_VISIBLE_DEVICES=0 python scripts/train.py --config-name=trial_toy_d3t
[resume] starting fresh (no snapshot to resume from)
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: jasonna24 (jasonna24-) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run kp4260wc
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/wandb/run-20260517_183220-kp4260wc
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run trial_toy_d3t
wandb: ⭐️ View project at https://wandb.ai/jasonna24-/triplane-ae
wandb: 🚀 View run at https://wandb.ai/jasonna24-/triplane-ae/runs/kp4260wc
[train] latent data_range (p99-p1) = 4.6455
/opt/conda/lib/python3.11/site-packages/torch/nn/modules/transformer.py:382: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
[train] exp=trial_toy_d3t  model=TriVAE_D3T  device=cuda
[train] batches=1250  batch_size=4  epochs=100
[train] AMP mode: bfloat16 autocast (no GradScaler needed)
[train] wall-clock cap: 60.0 min
[epoch 2 step 925]  loss=5.51e-01  l1=5.51e-01  l2=0.00e+00  psnr=14.9  cos=0.5857
[epoch 2 step 950]  loss=5.92e-01  l1=5.92e-01  l2=0.00e+00  psnr=14.7  cos=0.5273
[epoch 2 step 975]  loss=5.89e-01  l1=5.89e-01  l2=0.00e+00  psnr=14.7  cos=0.5423
[epoch 2 step 1000]  loss=5.51e-01  l1=5.51e-01  l2=0.00e+00  psnr=15.2  cos=0.5581
[epoch 2 step 1025]  loss=5.61e-01  l1=5.61e-01  l2=0.00e+00  psnr=15.2  cos=0.5432
[epoch 2 step 1050]  loss=5.38e-01  l1=5.38e-01  l2=0.00e+00  psnr=15.3  cos=0.5594
[epoch 2 step 1075]  loss=6.01e-01  l1=6.01e-01  l2=0.00e+00  psnr=14.4  cos=0.5287
[epoch 2 step 1100]  loss=5.69e-01  l1=5.69e-01  l2=0.00e+00  psnr=14.9  cos=0.5451
[epoch 2 step 1125]  loss=6.41e-01  l1=6.41e-01  l2=0.00e+00  psnr=14.3  cos=0.4657
[epoch 2 step 1150]  loss=5.94e-01  l1=5.94e-01  l2=0.00e+00  psnr=14.6  cos=0.5295
[epoch 2 step 1175]  loss=5.76e-01  l1=5.76e-01  l2=0.00e+00  psnr=14.9  cos=0.5431
[epoch 2 step 1200]  loss=5.74e-01  l1=5.74e-01  l2=0.00e+00  psnr=15.0  cos=0.5375
[epoch 2 step 1225]  loss=5.43e-01  l1=5.43e-01  l2=0.00e+00  psnr=15.1  cos=0.5760
[epoch 2 DONE]  final_loss=6.32e-01  psnr=15.08  cos=0.5760
[checkpoint] /workspace/runs/trial_toy_d3t/checkpoints/epoch_0002.pt
[val epoch 2]  latent_l1=0.5823  latent_l2=0.8423  latent_psnr=24.9405
[best] new best latent_psnr=24.9405 (prev=24.8197) -> /workspace/runs/trial_toy_d3t/checkpoints/best.pt
[epoch 3 step 000]  loss=5.37e-01  l1=5.37e-01  l2=0.00e+00  psnr=15.4  cos=0.5753
[epoch 3 step 025]  loss=6.01e-01  l1=6.01e-01  l2=0.00e+00  psnr=14.6  cos=0.5228
[epoch 3 step 050]  loss=5.70e-01  l1=5.70e-01  l2=0.00e+00  psnr=15.2  cos=0.5341
[epoch 3 step 075]  loss=5.70e-01  l1=5.70e-01  l2=0.00e+00  psnr=15.0  cos=0.5427
[epoch 3 step 100]  loss=5.77e-01  l1=5.77e-01  l2=0.00e+00  psnr=14.9  cos=0.5437
[epoch 3 step 125]  loss=5.77e-01  l1=5.77e-01  l2=0.00e+00  psnr=14.9  cos=0.5471
[epoch 3 step 150]  loss=6.00e-01  l1=6.00e-01  l2=0.00e+00  psnr=14.5  cos=0.5469
[epoch 3 step 175]  loss=5.86e-01  l1=5.86e-01  l2=0.00e+00  psnr=14.9  cos=0.5285
[epoch 3 step 200]  loss=5.76e-01  l1=5.76e-01  l2=0.00e+00  psnr=15.0  cos=0.5414
[epoch 3 step 225]  loss=5.83e-01  l1=5.83e-01  l2=0.00e+00  psnr=14.7  cos=0.5581
[epoch 3 step 250]  loss=5.65e-01  l1=5.65e-01  l2=0.00e+00  psnr=15.1  cos=0.5420
[epoch 3 step 275]  loss=5.79e-01  l1=5.79e-01  l2=0.00e+00  psnr=14.7  cos=0.5579
[epoch 3 step 300]  loss=6.15e-01  l1=6.15e-01  l2=0.00e+00  psnr=14.4  cos=0.5072
[epoch 3 step 325]  loss=5.92e-01  l1=5.92e-01  l2=0.00e+00  psnr=14.7  cos=0.5371
[epoch 3 step 350]  loss=6.27e-01  l1=6.27e-01  l2=0.00e+00  psnr=14.2  cos=0.5309
[epoch 3 step 375]  loss=5.86e-01  l1=5.86e-01  l2=0.00e+00  psnr=14.8  cos=0.5146
[epoch 3 step 400]  loss=6.03e-01  l1=6.03e-01  l2=0.00e+00  psnr=14.5  cos=0.5261
[epoch 3 step 425]  loss=6.33e-01  l1=6.33e-01  l2=0.00e+00  psnr=14.2  cos=0.5075
[epoch 3 step 450]  loss=5.68e-01  l1=5.68e-01  l2=0.00e+00  psnr=15.0  cos=0.5423
[epoch 3 step 475]  loss=5.91e-01  l1=5.91e-01  l2=0.00e+00  psnr=14.8  cos=0.5253
[epoch 3 step 500]  loss=5.69e-01  l1=5.69e-01  l2=0.00e+00  psnr=15.0  cos=0.5303
[epoch 3 step 525]  loss=5.96e-01  l1=5.96e-01  l2=0.00e+00  psnr=14.7  cos=0.5250
[epoch 3 step 550]  loss=5.99e-01  l1=5.99e-01  l2=0.00e+00  psnr=14.6  cos=0.5368
[epoch 3 step 575]  loss=5.92e-01  l1=5.92e-01  l2=0.00e+00  psnr=14.6  cos=0.5509
[epoch 3 step 600]  loss=6.26e-01  l1=6.26e-01  l2=0.00e+00  psnr=14.3  cos=0.5370
[epoch 3 step 625]  loss=5.90e-01  l1=5.90e-01  l2=0.00e+00  psnr=14.8  cos=0.5403
[epoch 3 step 650]  loss=5.84e-01  l1=5.84e-01  l2=0.00e+00  psnr=14.8  cos=0.5496
[epoch 3 step 675]  loss=6.04e-01  l1=6.04e-01  l2=0.00e+00  psnr=14.4  cos=0.5282
[epoch 3 step 700]  loss=5.09e-01  l1=5.09e-01  l2=0.00e+00  psnr=15.6  cos=0.6243
[epoch 3 step 725]  loss=5.61e-01  l1=5.61e-01  l2=0.00e+00  psnr=15.1  cos=0.5392
[epoch 3 step 750]  loss=6.04e-01  l1=6.04e-01  l2=0.00e+00  psnr=14.6  cos=0.5261
[epoch 3 step 775]  loss=5.90e-01  l1=5.90e-01  l2=0.00e+00  psnr=14.8  cos=0.5412
[epoch 3 step 800]  loss=5.98e-01  l1=5.98e-01  l2=0.00e+00  psnr=14.6  cos=0.5260
[epoch 3 step 825]  loss=5.69e-01  l1=5.69e-01  l2=0.00e+00  psnr=15.0  cos=0.5357
[epoch 3 step 850]  loss=5.87e-01  l1=5.87e-01  l2=0.00e+00  psnr=14.8  cos=0.5354
[epoch 3 step 875]  loss=5.83e-01  l1=5.83e-01  l2=0.00e+00  psnr=14.8  cos=0.5371
[epoch 3 step 900]  loss=5.81e-01  l1=5.81e-01  l2=0.00e+00  psnr=14.7  cos=0.5560
[epoch 3 step 925]  loss=5.80e-01  l1=5.80e-01  l2=0.00e+00  psnr=14.9  cos=0.5488
[epoch 3 step 950]  loss=6.12e-01  l1=6.12e-01  l2=0.00e+00  psnr=14.6  cos=0.5125
[epoch 3 step 975]  loss=5.59e-01  l1=5.59e-01  l2=0.00e+00  psnr=15.0  cos=0.5702
